"license-plate-number";"customer-return-date";"asin";"sku";"Brand";"Product Name";"amazon-order-id";"quantity";"Collection_Order";"delivery-date-biarritz";"device-serial-number";"item-status";"RMA KP";"ID ";"RMA batch";"LaRoca"
"LPNHE448286372";05/10/2020;"B075XPB1RM";"P3D2045";"PAX";"PAX 3 COMPLETE ROSE GOLD";"403-3538907-3408361";1;;21/01/2021;"TMOMM86HN";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE462210697";07/10/2020;"B075XPGQQD";"P3D2042";"PAX";"PAX3 COMPLETE BLACK";"171-3262987-1497146";1;;21/01/2021;"XM12168V";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE495943331";28/11/2020;"B075XQX2Q2";"P3D2044";"PAX";"PAX3 COMPLETE SILVER";"402-8932070-0638712";1;;21/01/2021;"J9RPT2QT";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE475655754";01/12/2020;"B08DHWLZSR";"X-RSD0177CE";"ROBOROCK";"ROBOROCK S6MAXV";"171-8287184-7445916";1;;22/01/2021;"R0402S02601125";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE424259099";28/12/2020;"B08DHVSQQR";"X-RSD0105CE";"ROBOROCK";"ROBOROCK S6PURE BLACK";"305-9450783-7510754";1;;22/01/2021;"R0905K02804906";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE487420526";26/11/2020;"B075WVZN5Z";"P3D2050";"PAX";"PAX 3 BASIC BLACK";"306-4550047-5135531";1;;25/01/2021;"MHF6C3J5";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE511368706";04/12/2020;"B085G2N2F7";"X-RSD0106CE";"ROBOROCK";"ROBOROCK S6PURE WHITE";"404-8113134-4481133";1;;29/01/2021;"R0906K03506446";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE487270942";07/12/2020;"B08DHWLZSR";"X-RSD0177CE";"ROBOROCK";"ROBOROCK S6MAXV";"402-5155236-6170741";1;;29/01/2021;"R0402503004581";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE497737448";27/12/2020;"B085G2N2F7";"X-RSD0106CE";"ROBOROCK";"ROBOROCK S6PURE WHITE";"302-5463965-5630702";1;;29/01/2021;"R0906K02202018";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE491785325";10/11/2020;"B075WYBXKK";"P3D2051";"PAX";"PAX3 BASIC TEAL";"408-4425763-0401948";1;;04/02/2021;"TMRD0QQ1";"Defective";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE507430062";20/01/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"407-0037939-7534711";1;;07/02/2021;"F23GD2GN";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNIC005298777";25/01/2021;"B08DHVSQQR";"X-RSD0105CE";"ROBOROCK";"ROBOROCK S6PURE BLACK";"171-8664478-6824303";1;;08/02/2021;"R0905K02803976";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE465870762";06/10/2020;"B08HQDCSNQ";"P3D2452";"PAX";"PAX 3 BASIC BURGUNDY";"408-3915382-3609941";1;;08/02/2021;"GGXD46XN";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNIC009638669";23/01/2021;"B07WRK2696";"SNS-ONESLEU1";"SONOS";"SONOS ONE SL WHITE";"404-9312321-3242752";1;;08/02/2021;"A1002009CP5C-AAFD-B5-13-98-A";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE462299131";07/10/2020;"B07P5JHJJT";"SNS-ONEG2EU1BLK";"SONOS";"SONOS ONE BLACK";"404-7903930-6944366";1;;08/02/2021;"A2001903W78-28-CA-F4-A0-D0-F";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE502349596";30/12/2020;"B08HQZT7GW";"P3D2455";"PAX";"PAX 3 COMPLETE SAGE";"402-6956154-0649905";1;;10/02/2021;"GFFV0RWR";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE525952874";21/01/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"304-6713020-1442725";1;;10/02/2021;"KJX1Q52W";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE498357574";07/01/2021;"B08HQ1HG71";"P3D2454";"PAX";"PAX 3 COMPLETE SAND";"303-9472984-1258702";1;;10/02/2021;"PM9Q30G9";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE500973979";03/01/2021;"B075XQX2Q2";" 
P3D2044";"PAX";"PAX 3 COMPLETE SILVER";"407-7659349-9833942";1;;10/02/2021;"QTN05J49";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE525112030";26/01/2021;"B08HQ1MSGF";" 
P3D2451";"PAX";"PAX 3 BASIC SAGE";"028-4888671-6222726";1;;10/02/2021;"KGTXMWX4";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE502271872";02/01/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"403-5957086-6718718";1;;10/02/2021;"TJ1M975Q";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE506144070";09/01/2021;"B08HQ1MSGF";" 
P3D2451";"PAX";"PAX 3 BASIC SAGE";"403-7860557-9837123";1;;10/02/2021;"Q4GHX92F";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE507673213";21/01/2021;"B075WVZN5Z";"P3D2050";"PAX";"PAX 3 BASIC BLACK";"303-0383455-3070717";1;;10/02/2021;"FQC5FJY6";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE504378907";21/01/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"406-9509488-8033164";1;;10/02/2021;"N7CCCQWN";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE520878470";25/01/2021;"B07P5JHJJT";"SNS-ONEG2EU1BLK";"SONOS";"SONOS ONE BLACK";"405-0338104-5694726";1;;10/02/2021;"A2001904C78-28-CA-F8-0C-64-1";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE478162874";04/11/2020;"B075WYBXKK";"P3D2051";"PAX";"PAX3 BASIC TEAL";"405-9308491-0410734";1;;11/02/2021;"K010MC0G";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE456237236";24/09/2020;"B0837B6YBW";"SNS-PORT1EU1BLK";"SONOS";"SONOS PORT";"406-1635102-8125915";1;;11/02/2021;"A1001910W48-A6-B8-21-A6-2A-0";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE467191952";20/08/2020;"B07P5JHJJT";"SNS-ONEG2EU1BLK";"SONOS";"SONOS ONE BLACK";"405-1505484-0035544";1;;11/02/2021;"A2001904W78-28-CA-F6-47-DC-8";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE491975445";23/11/2020;"B07P5JHJJT";"SNS-ONEG2EU1BLK";"SONOS";"SONOS ONE BLACK";"403-6159359-6949134";1;;11/02/2021;"A2001903C78-28-CA-F7-43-E4-D";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE467243607";10/09/2020;"B07P5JHJJT";"SNS-ONEG2EU1BLK";"SONOS";"SONOS ONE BLACK";"405-5944701-5897918";1;;11/02/2021;"A2001903C78-28-CA-F7-46-E2-E";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE508440888";14/01/2021;"B075XPGQQD";"P3D2042";"PAX";"PAX3 COMPLETE BLACK";"408-3513853-6641927";1;;16/02/2021;"Q1DYD1TW";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE413119792";14/01/2021;"B08HQTJ5CT";"P3D2453";"PAX";"PAX3 COMPLETE ONYX";"407-8609945-6246703";1;;16/02/2021;"QDHQMN91";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE505727291";14/01/2021;"B075XPGQQD";"P3D2042";"PAX";"PAX3 COMPLETE BLACK";"402-4683566-5688339";1;;16/02/2021;"PYW97J5K";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE524610666";24/01/2021;"B08DHWLZSR";"X-RSD0177CE";"ROBOROCK";"ROBOROCK S6 MAXV";"406-4109983-2653905";1;;18/02/2021;"R0402S03900005";"Used";"yes";"PRG210304795274";04/03/2021;"x"
"LPNHE494156429";10/01/2021;"B08DHWLZSR";"X-RSD0177CE";"ROBOROCK";"ROBOROCK S6 MAXV";"171-4363203-0701918";1;;18/02/2021;"R0402S03102615";"Used";"yes";"PRG210304795274";04/03/2021;"x"
"LPNHE523866233";25/01/2021;"B08DHWLZSR";"X-RSD0177CE";"ROBOROCK";"ROBOROCK S6 MAXV";"407-0384254-7649132";1;;18/02/2021;"R0402S03902999";"Used";"yes";"PRG210304795274";04/03/2021;"x"
"LPNHE508162817";19/01/2021;"B085G2N2F7";"X-RSD0106CE";"ROBOROCK";"ROBOROCK S6 PURE WHITE";"402-9443975-2069125";1;;18/02/2021;"R0906K02202031";"Used";"yes";"PRG210304795274";04/03/2021;"x"
"LPNHE422492656";09/01/2021;"B085G2N2F7";"X-RSD0106CE";"ROBOROCK";"ROBOROCK S6 PURE WHITE";"304-3643485-2388336";1;;22/02/2021;"R0906K02203808";"Used";"yes";"PRG210304795274";04/03/2021;"x"
"LPNHL004582413";16/12/2020;"B08DHWLZSR";"X-RSD0177CE";"ROBOROCK";"ROBOROCK S6 MAXV";"402-7767001-0117118";1;;22/02/2021;"R0402S02602783";"Used";"yes";"PRG210304795274";04/03/2021;"x"
"LPNHK054168390";16/12/2020;"B08DHWLZSR";"X-RSD0177CE";"ROBOROCK";"ROBOROCK S6 MAXV";"028-2937201-3957949";1;;22/02/2021;"R0402S02602808";"Used";"yes";"PRG210304795274";04/03/2021;"x"
"LPNHE282756772";13/01/2021;"B085G2N2F7";"X-RSD0106CE";"ROBOROCK";"ROBOROCK S6 PURE WHITE";"305-3915543-0755517";1;;22/02/2021;"R0906K02202602";"Used";"yes";"PRG210304795274";04/03/2021;"x"
"LPNHL004719286";20/12/2020;"B08LFZ89XT";"X-RSD0122CE";"ROBOROCK";"ROBOROCK E4 BLACK";"408-4119500-8880336";1;;22/02/2021;"R1102S03601615";"Used";"yes";"PRG210304795274";04/03/2021;"x"
"LPNHL004561797";17/01/2021;"B08DHWLZSR";"X-RSD0177CE";"ROBOROCK";"ROBOROCK S6 MAXV";"408-2302912-3159534";1;;22/02/2021;"R0402S02601667";"Used";"yes";"PRG210304795274";04/03/2021;"x"
"LPNHK061765830";21/01/2021;"B08DHVSQQR";"X-RSD0105CE";"ROBOROCK";"ROBOROCK S6 PURE BLACK";"306-3430176-7652305";1;;22/02/2021;"R0905K02803135";"New";"yes";"PRG210304795274";04/03/2021;"x"
"LPNHK054313279";08/12/2020;"B085G2N2F7";"X-RSD0106CE";"ROBOROCK";"ROBOROCK S6 PURE WHITE";"403-9170673-2595555";1;;22/02/2021;"R0906K02202232";"New";"yes";"PRG210304795274";04/03/2021;"x"
"LPNHE478341933";26/12/2020;"B07DLGXHW4";"SNS-BEAM1EU1BLK";"SONOS";"SONOS BEAM BLACK";"406-8984209-8203513";1;;22/03/2021;"A101 2009CP 54-2A-1B-84-4F-D0-4";"Used";"yes";"Delivered directly at warehouse";19/04/2021;"x"
"LPNIC003236286";02/01/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"171-5393143-2257916";1;;21/04/2021;"KNK7HN0W";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNIC017107255";04/03/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"406-7104370-4382737";1;;21/04/2021;"M64NJCQC";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNIC013640075";23/03/2021;"B075XNRRG4";"P3D2077";"PAX";"PAX2 BRUSHED CHARCOAL";"402-5564890-3697116";1;;21/04/2021;"T3AECD1N";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNIC017816101";07/04/2021;"B075XNRRG4";"P3D2077";"PAX";"PAX2 BRUSHED CHARCOAL";"406-5130102-1807554";1;;21/04/2021;"FTT6C5F3";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNIC014931350";31/03/2021;"B08HQ1MSGF";"P3D2451";"PAX";"PAX3 BASIC SAGE";"405-2791165-1609167";1;;21/04/2021;"XVWHTFHN";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNIC014619130";26/03/2021;"B075XNRRG4";"P3D2077";"PAX";"PAX2 BRUSHED CHARCOAL";"403-0691048-4573943";1;;21/04/2021;"RN44MG1G";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE475336189";21/12/2020;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"406-6464032-2024355";1;;21/04/2021;"NVWH4401";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE514980348";08/03/2021;"B08HQZT7GW";"P3D2455";"PAX";"PAX3 COMPLETE SAGE";"405-6278034-2377940";1;;21/04/2021;"GKTT4JC1";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE523345653";09/02/2021;"B075XPB1RM";"P3D2045";"PAX";"PAX3 COMPLETE ROSE GOLD";"305-2432726-4937943";1;;21/04/2021;"P06W4GDX";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNIC017181796";29/03/2021;"B08HQ5NQKL";"P3D2456";"PAX";"PAX3 COMPLETE BURGUNDY";"403-0340584-0042777";1;;21/04/2021;"XWX2D653";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNIC003388754";18/01/2021;"B075XPSM8C";"P3D2043";"PAX";"PAX3 COMPLETE TEAL";"403-8621709-3548313";1;;21/04/2021;"CMJ9D2QY";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE471373671";12/02/2021;"B08HQ1HG71";"P3D2454";"PAX";"PAX3 COMPLETE SAND";"305-6346485-3768364";1;;21/04/2021;"Q560XPK0";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE522392659";12/02/2021;"B08HQTJ5CT";"P3D2453";"PAX";"PAX3 COMPLETE ONYX";"404-6151994-5991531";1;;21/04/2021;"H53Q214X";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNIC016942486";23/03/2021;"B075XPB1RM";"P3D2045";"PAX";"PAX3 COMPLETE ROSE GOLD";"408-5305282-8647508";1;;21/04/2021;"NNY2JT05";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNIC014841881";31/03/2021;"B01N76NN0J";"P2A1737";"PAX";"PAX HALF PACK OVEN LID";"405-1113298-4091558";1;;21/04/2021;;;"yes";"PRG210510767884";07/05/2021;"x"
"LPNIC003133236";04/01/2021;"B07WRK2696";"SNS-ONESLEU1";"SONOS";"SONOS ONESL WHITE";"408-8399875-4791545";1;;21/04/2021;"A100 2009CP 5C-AA-FD-B5-15-12-E";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHK061778608";29/01/2021;"B085G2N2F7";"X-RSD0106CE";"ROBOROCK";"ROBOROCK S6 PURE WHITE";"404-4934287-3716312";1;;27/04/2021;"R0906K02203841";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHK061873251";27/01/2021;"B08DHVSQQR";"X-RSD0105CE";"ROBOROCK";"ROBOROCK S6 PURE BLACK";"404-0091420-6209123";1;;27/04/2021;"R0905K02804877";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHK061500646";29/01/2021;"B08DHWLZSR";"X-RSD0177CE";"ROBOROCK";"ROBOROCK S6 MAXV";"303-3511667-7372308";1;;27/04/2021;"R04025S03407689";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHK061977954";02/02/2021;"B085G2N2F7";"X-RSD0106CE";"ROBOROCK";"ROBOROCK S6 PURE WHITE";"302-7834547-7865118";1;;27/04/2021;"R0906K03506449";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHK054300568";18/12/2020;"B08DHVSQQR";"X-RSD0105CE";"ROBOROCK";"ROBOROCK S6 PURE BLACK";"305-2665831-7584357";1;;27/04/2021;"R0905K02801222";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHK061309476";27/01/2021;"B08DHWLZSR";"X-RSD0177CE";"ROBOROCK";"ROBOROCK S6 MAXV";"304-5811247-5080316";1;;27/04/2021;"R0402S03101681";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHL003640036";21/12/2020;"B08DHVSQQR";"X-RSD0105CE";"ROBOROCK";"ROBOROCK S6 PURE BLACK";"302-4892986-4459560";1;;27/04/2021;"R0905K02804971";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHK061609838";27/01/2021;"B08DHWLZSR";"X-RSD0177CE";"ROBOROCK";"ROBOROCK S6 MAXV";"408-8044973-2268325";1;;27/04/2021;"R0402S02601676";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE537508319";23/03/2021;"B085G2N2F7";"X-RSD0106CE";"ROBOROCK";"ROBOROCK S6 PURE WHITE";"408-2906505-4875565";1;;27/04/2021;"R0906K04301419";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE533163428";30/03/2021;"B085G2N2F7";"X-RSD0106CE";"ROBOROCK";"ROBOROCK S6 PURE WHITE";"171-8021665-7054767";1;;27/04/2021;"R09006K04402099";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE524196908";20/03/2021;"B08DHWLZSR";"X-RSD0177CE";"ROBOROCK";"ROBOROCK S6 MAXV";"171-5045210-2949141";1;;27/04/2021;"R0402S04805744";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE537516352";17/03/2021;"B08DHVSQQR";"X-RSD0105CE";"ROBOROCK";"ROBOROCK S6 PURE BLACK";"404-6755353-5837961";1;;27/04/2021;"R0905K04200920";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE526936869";03/03/2021;"B085G2N2F7";"X-RSD0106CE";"ROBOROCK";"ROBOROCK S6 PURE WHITE";"403-2594754-2661103";1;;27/04/2021;"R0906K02200834";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE533000944";27/03/2021;"B08DHWLZSR";"X-RSD0177CE";"ROBOROCK";"ROBOROCK S6 MAXV";"404-6027909-6132328";1;;27/04/2021;"R0402S03404903";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE532994814";20/03/2021;"B08DHWLZSR";"X-RSD0177CE";"ROBOROCK";"ROBOROCK S6 MAXV";"405-5640563-3491500";1;;27/04/2021;"R0402S03102885";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE530584969";01/03/2021;"B08DHVSQQR";"X-RSD0105CE";"ROBOROCK";"ROBOROCK S6 PURE BLACK";"402-3432180-7597136";1;;27/04/2021;"R0905K02804116";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE531372599";23/02/2021;"B075WXKSWM";"P3D2052";"PAX";"PAX3 BASIC SILVER";"305-2604769-6889161";1;;27/04/2021;"GQ2QVC89";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE519477900";03/03/2021;"B075XPB1RM";"P3D2045";"PAX";"PAX3 COMPLETE ROSE GOLD";"171-1923530-5763534";1;;27/04/2021;"NQV2UUC6";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE527920089";02/03/2021;"B075WXKSWM";"P3D2052";"PAX";"PAX3 BASIC SILVER";"407-1979135-8850726";1;;27/04/2021;"X6KPJMGN";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE531380661";24/02/2021;"B08HQ1HG71";"P3D2454";"PAX";"PAX3 COMPLETE SAND";"403-8588485-0716348";1;;27/04/2021;"PVR3VX0X";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE516625472";27/02/2021;"B075XNRRG4";"P3D2077";"PAX";"PAX2 BRUSHED CHARCOAL";"408-0914501-4844304";1;;27/04/2021;"Y9WYK24X";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE516896413";26/02/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"404-9736913-9689151";1;;27/04/2021;"JF4Q4P27";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE530206124";27/02/2021;"B075WXKSWM";"P3D2052";"PAX";"PAX3 BASIC SILVER";"405-6249902-9925939";1;;27/04/2021;"C207QUFU";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE527704846";28/02/2021;"B08HQ1MSGF";"P3D2451";"PAX";"PAX3 BASIC SAGE";"406-6434199-3852365";1;;27/04/2021;"Y2GJKD7Q";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE527614318";05/03/2021;"B075XPB1RM";"P3D2045";"PAX";"PAX3 COMPLETE ROSE GOLD";"403-8179433-0512339";1;;27/04/2021;"H68MVDRP";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE514788890";25/02/2021;"B08HQ1MSGF";"P3D2451";"PAX";"PAX3 BASIC SAGE";"306-4017283-1840312";1;;27/04/2021;"XWJ4R9PF";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE533301959";22/03/2021;"B075XPB1RM";"P3D2045";"PAX";"PAX3 COMPLETE ROSE GOLD";"405-7176112-7026735";1;;27/04/2021;"H21UJTGU";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE515231391";24/02/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"406-4021726-7796366";1;;27/04/2021;"HMKQ9V42";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE498562473";19/12/2020;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"403-2431878-4982712";1;;27/04/2021;"F3TKXVFT";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE535968562";20/03/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"402-0782267-0775550";1;;27/04/2021;"JMH63HPK";"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNHE516534629";05/03/2021;"B012EIF19K";"P2A1017";"PAX";"PAX RAISED MOUTHPIECE";"404-0569973-3088331";1;;27/04/2021;;"Used";"yes";"PRG210510767884";07/05/2021;"x"
"LPNIC015221161";16/04/2021;"B08921F2TF";"X-MS2000-7";"INFACE";"INFACE SONIC CLEAN PRO BLUE";"406-5404659-5001944";1;;21/05/2021;"ALKY200327281";"Opened";"yes";2017458553;03/06/2021;"x"
"LPNIC014611623";14/04/2021;"B08HQTJ5CT";"P3D2453";"PAX";"PAX3 COMPLETE ONYX";"407-5179252-4156339";1;;21/05/2021;"C872325Q";"Used";"yes";2017458553;03/06/2021;"x"
"LPNHE537542639";14/03/2021;"B075XPB1RM";"P3D2045";"PAX";"PAX3 COMPLETE ROSE GOLD";"407-7581242-7785914";1;;21/05/2021;"NQTQTX3T";"Used";"yes";2017458553;03/06/2021;"x"
"LPNHE536740281";19/03/2021;"B075XPSM8C";"P3D2043";"PAX";"PAX3 COMPLETE TEAL";"304-7027542-7959537";1;;21/05/2021;"MKCC04MH";"Opened";"yes";2017458553;03/06/2021;"x"
"LPNIC005592297";22/12/2020;"B0883LLX3L";"SNS-SUBG3EU1";"SONOS";"SONOS SUB WHITE";"408-4001367-7388331";1;;26/05/2021;"A2002009CP54-2A-1B-21-55-80-1";"Used";"yes";2017458553;03/06/2021;"x"
"LPNHK065050327";13/04/2021;"B0852NHYC7";"X-SKV4093GL";"XIAOMI";"XIAOMI MOP";"305-7808732-4012357";1;;02/06/2021;"25012/00555689";"Used";"yes";2017458553;03/06/2021;"x"
"LPNHE536049432";06/04/2021;"B08HQ1MSGF";"P3D2451";"PAX";"PAX3 BASIC SAGE";"171-7655798-7292337";1;;14/06/2021;"K6W64MFN";"Used";"yes";"PRG210623704305";23/06/2021;"x"
"LPNHE536899008";16/03/2021;"B075WXKSWM";"P3D2052";"PAX";"PAX3 BASIC SILVER";"303-2777552-8138725";1;;14/06/2021;"H2NJMTF7";"Used";"yes";"PRG210623704305";23/06/2021;"x"
"LPNHE540605260";09/04/2021;"B075XNRRG4";"P3D2077";"PAX";"PAX2 BRUSHED CHARCOAL";"171-9686573-8288361";1;;14/06/2021;"NVY2RJN0";"Used";"yes";"PRG210623704305";23/06/2021;"x"
"LPNHE553789561";19/05/2021;"B075XNRRG4";"P3D2077";"PAX";"PAX2 BRUSHED CHARCOAL";"302-2327950-6795512";1;;14/06/2021;"Q4XNWFFK";"Used";"yes";"PRG210623704305";23/06/2021;"x"
"LPNIC013719620";05/04/2021;"B07DLGXHW4";"SNS-BEAM1EU1BLK";"SONOS";"SONOS BEAM BLACK";"402-8830931-7069966";1;;14/06/2021;"A101 2012CP54-2A-1B-8B-F3-2B-A";"Opened";"yes";"PRG210721709794";23/06/2021;"x"
"LPNHE294249065";14/04/2021;"B01N76NN0J";"P2A1737";"PAX";"PAX HALF PACK OVEN LID";"302-6586722-9163541";1;;14/06/2021;;"Used";"yes";"PRG210623704305";23/06/2021;"x"
"LPNHE548939650";23/04/2021;"B08HQ1MSGF";"P3D2451";"PAX";"PAX3 BASIC SAGE";"403-5226363-0552300";1;;14/06/2021;"Q07VYQXV";"Used";"yes";"PRG210623704305";23/06/2021;"x"
"LPNHE552084442";10/05/2021;"B08HQ1MSGF";"P3D2451";"PAX";"PAX3 BASIC SAGE";"406-1266002-2349919";1;;14/06/2021;"CT2NMXN7";"Used";"yes";"PRG210623704305";23/06/2021;"x"
"LPNHE551442531";08/05/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"404-9452972-2432308";1;;14/06/2021;"NU4M2MC1";"Used";"yes";"PRG210623704305";23/06/2021;"x"
"LPNHE538190482";16/04/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"171-9984202-5188338";1;;14/06/2021;"C9FR7Y98";"Used";"yes";"PRG210623704305";23/06/2021;"x"
"LPNHE538855967";24/04/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"405-2359676-3537128";1;;14/06/2021;"C6CT0TCK";"Used";"yes";"PRG210623704305";23/06/2021;"x"
"LPNHE552735332";31/05/2021;"B08HQ1MSGF";"P3D2451";"PAX";"PAX3 BASIC SAGE";"406-2341777-3282729";1;;14/06/2021;"VD5WXNHP";"Used";"yes";"PRG210623704305";23/06/2021;"x"
"LPNHE558822460";30/05/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"402-5555707-8893149";1;;14/06/2021;"JNVR6RJW";"Used";"yes";"PRG210623704305";23/06/2021;"x"
"LPNHE535300225";13/03/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"403-6857740-8163510";1;;14/06/2021;"JDJC31MD";"Used";"yes";"PRG210623704305";23/06/2021;"x"
"LPNHE541179342";20/04/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"408-3323408-4791546";1;;14/06/2021;"C3Q8F4TX";"Used";"yes";"PRG210623704305";23/06/2021;"x"
"LPNHE499704542";23/04/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"404-4143920-9834742";1;;14/06/2021;"J44429K2";"Used";"yes";"PRG210623704305";23/06/2021;"x"
"LPNHE538964555";13/05/2021;"B075XNRRG4";"P3D2077";"PAX";"PAX2 BRUSHED CHARCOAL";"402-0115898-4543517";1;;14/06/2021;"K12VPND8";"Used";"yes";"PRG210623704305";23/06/2021;"x"
